Fecha;Compra;Venta
21/10/2002;3,63;3,64
18/10/2002;3,63;3,64
17/10/2002;3,60;3,61
16/10/2002;3,62;3,63
15/10/2002;3,68;3,69
11/10/2002;3,72;3,73
10/10/2002;3,71;3,72
9/10/2002;3,73;3,74
8/10/2002;3,74;3,75
7/10/2002;3,74;3,75
4/10/2002;3,75;3,76
3/10/2002;3,77;3,78
2/10/2002;3,76;3,77
1/10/2002;3,74;3,75
30/9/2002;3,74;3,75
27/9/2002;3,75;3,76
26/9/2002;3,70;3,71
25/9/2002;3,70;3,71
24/9/2002;3,68;3,69
23/9/2002;3,67;3,68
20/9/2002;3,67;3,68
19/9/2002;3,67;3,69
18/9/2002;3,64;3,65
17/9/2002;3,64;3,65
16/9/2002;3,65;3,66
13/9/2002;3,66;3,67
12/9/2002;3,65;3,66
11/9/2002;3,62;3,63
10/9/2002;3,63;3,64
9/9/2002;3,64;3,65
6/9/2002;3,62;3,63
5/9/2002;3,62;3,63
4/9/2002;3,65;3,66
3/9/2002;3,62;3,63
2/9/2002;3,61;3,62
30/8/2002;3,63;3,64
29/8/2002;3,62;3,63
28/8/2002;3,61;3,62
27/8/2002;3,62;3,63
26/8/2002;3,63;3,64
23/8/2002;3,61;3,62
22/8/2002;3,57;3,58
21/8/2002;3,59;3,60
20/8/2002;3,61;3,62
16/8/2002;3,63;3,64
15/8/2002;3,62;3,63
14/8/2002;3,61;3,63
13/8/2002;3,59;3,61
12/8/2002;3,61;3,62
9/8/2002;3,61;3,63
8/8/2002;3,61;3,63
7/8/2002;3,62;3,63
6/8/2002;3,61;3,63
5/8/2002;3,61;3,63
2/8/2002;3,63;3,65
1/8/2002;3,63;3,65
31/7/2002;3,71;3,73
30/7/2002;3,65;3,67
29/7/2002;3,65;3,67
26/7/2002;3,66;3,68
25/7/2002;3,64;3,66
24/7/2002;3,64;3,66
23/7/2002;3,66;3,68
22/7/2002;3,61;3,63
19/7/2002;3,60;3,62
18/7/2002;3,59;3,61
17/7/2002;3,56;3,58
16/7/2002;3,58;3,60
15/7/2002;3,61;3,63
12/7/2002;3,61;3,63
11/7/2002;3,60;3,62
10/7/2002;3,57;3,59
8/7/2002;3,57;3,59
5/7/2002;3,62;3,64
4/7/2002;3,58;3,60
3/7/2002;3,62;3,64
2/7/2002;3,68;3,70
1/7/2002;3,81;3,83
28/6/2002;3,90;3,92
27/6/2002;3,85;3,87
26/6/2002;3,89;3,91
25/6/2002;3,91;3,93
24/6/2002;3,81;3,83
21/6/2002;3,73;3,75
20/6/2002;3,65;3,67
19/6/2002;3,62;3,64
18/6/2002;3,56;3,58
14/6/2002;3,60;3,62
13/6/2002;3,53;3,55
12/6/2002;3,51;3,53
11/6/2002;3,52;3,54
10/6/2002;3,53;3,55
7/6/2002;3,69;3,71
6/6/2002;3,68;3,70
5/6/2002;3,65;3,67
4/6/2002;3,64;3,66
3/6/2002;3,63;3,65
31/5/2002;3,60;3,62
30/5/2002;3,63;3,65
29/5/2002;3,60;3,62
28/5/2002;3,52;3,54
27/5/2002;3,52;3,54
24/5/2002;3,55;3,57
23/5/2002;3,47;3,49
22/5/2002;3,50;3,52
21/5/2002;3,55;3,57
20/5/2002;3,54;3,57
17/5/2002;3,40;3,42
16/5/2002;3,26;3,28
15/5/2002;3,25;3,27
14/5/2002;3,27;3,30
13/5/2002;3,28;3,30
10/5/2002;3,29;3,31
9/5/2002;3,20;3,22
8/5/2002;3,23;3,25
7/5/2002;3,21;3,23
6/5/2002;3,19;3,21
3/5/2002;3,18;3,20
2/5/2002;3,12;3,15
30/4/2002;3,01;3,03
29/4/2002;2,93;2,95
19/4/2002;3,18;3,21
18/4/2002;3,12;3,15
17/4/2002;2,87;2,89
16/4/2002;2,80;2,82
15/4/2002;2,93;2,95
13/4/2002;2,95;2,98
12/4/2002;2,95;2,98
11/4/2002;2,82;2,84
10/4/2002;2,78;2,80
9/4/2002;2,78;2,80
8/4/2002;2,76;2,79
5/4/2002;2,78;2,82
4/4/2002;2,82;2,84
3/4/2002;2,94;2,97
2/4/2002;2,90;2,93
27/3/2002;3,00;3,05
26/3/2002;3,05;3,10
25/3/2002;3,40;3,60
22/3/2002;3,00;3,10
21/3/2002;2,53;2,55
20/3/2002;2,52;2,54
19/3/2002;2,44;2,46
18/3/2002;2,42;2,44
15/3/2002;2,43;2,45
14/3/2002;2,44;2,46
13/3/2002;2,40;2,42
12/3/2002;2,41;2,43
11/3/2002;2,30;2,32
8/3/2002;2,24;2,27
7/3/2002;2,20;2,22
6/3/2002;2,12;2,14
5/3/2002;2,10;2,12
4/3/2002;2,10;2,12
1/3/2002;2,17;2,20
28/2/2002;2,17;2,19
27/2/2002;2,19;2,22
26/2/2002;2,15;2,18
25/2/2002;2,13;2,16
24/2/2002;2,08;2,11
22/2/2002;2,08;2,11
21/2/2002;2,03;2,06
20/2/2002;2,17;2,20
19/2/2002;2,09;2,12
18/2/2002;2,05;2,08
15/2/2002;2,04;2,07
14/2/2002;1,96;1,99
13/2/2002;1,95;1,98
12/2/2002;1,95;1,98
11/2/2002;2,00;2,03
8/2/2002;2,00;2,05
7/2/2002;2,00;2,05
6/2/2002;2,00;2,05
5/2/2002;2,00;2,05
4/2/2002;2,00;2,05
1/2/2002;2,00;2,05
31/1/2002;2,00;2,05
30/1/2002;1,90;1,95
29/1/2002;1,77;1,80
28/1/2002;1,77;1,80
25/1/2002;1,75;1,78
24/1/2002;1,75;1,78
23/1/2002;1,74;1,77
22/1/2002;1,80;1,85
21/1/2002;1,75;1,80
18/1/2002;1,90;1,95
17/1/2002;1,92;1,97
16/1/2002;1,83;1,87
15/1/2002;1,90;1,95
14/1/2002;1,63;1,68
11/1/2002;1,65;1,70
